"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-09-01","99.4","-1.79","5.54","Ohtani, Shohei",660271,543037,"strikeout","swinging_strike",,,,,"7","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","S","2",,"2","2",2021,"-1.09","1.41","-0.67","1.91",,"664058",,"0","6","Bot",,,,,"543309",,,5.645246713369931,-144.4917399556969,-7.851394503147549,-16.540346447835972,36.16001710038404,-10.811213227638122,"3.55","1.63",,,,"99.7","2421","6.7",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.8",,,"0","1","0","0",,"46","5","4-Seam Fastball","1","3","1","3","3","1","1","3","Standard","Standard","221","-0.065","-0.376"
"CH","2021-09-01","91.8","-1.94","5.48","Ohtani, Shohei",660271,543037,,"foul_tip",,,,,"13","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","S",,,"2","1",2021,"-1.36","1.17","-1.25","2.21",,"664058",,"0","6","Bot",,,,,"543309",,,4.759607077325697,-133.53992380978286,-4.967655139009508,-17.29037700735537,31.014959344115237,-17.329198305473287,"3.55","1.63",,,,"92.4","1758","6.8",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.66",,,,,,,,"46","4","Changeup","1","3","1","3","3","1","1","3","Standard","Standard","249","0","-0.119"
"FF","2021-09-01","99.9","-1.83","5.65","Ohtani, Shohei",660271,543037,,"ball",,,,,"12","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","B",,,"1","1",2021,"-1.04","1.52","1.29","2.76",,"664058",,"0","6","Bot",,,,,"543309",,,11.105000291458511,-145.01499432027816,-6.163151735333751,-17.377150754270218,34.94053654487469,-9.348233012205004,"3.36","1.63",,,,"100.2","2470","6.7",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.84",,,,,,,,"46","3","4-Seam Fastball","1","3","1","3","3","1","1","3","Standard","Standard","220","0","0.041"
"SI","2021-09-01","98.6","-1.98","5.51","Ohtani, Shohei",660271,543037,,"swinging_strike",,,,,"4","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","S",,,"1","0",2021,"-1.46","1.23","-0.57","2.46",,"664058",,"0","6","Bot",,,,,"543309",,,7.246346664722677,-143.31106700049526,-5.706304544538865,-21.747162400069048,32.82365464898859,-14.057864827607794,"3.55","1.63",,,,"99.2","2201","6.6",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.86",,,,,,,,"46","2","Sinker","1","3","1","3","3","1","1","3","Standard","Standard","219","0","-0.054"
"CH","2021-09-01","90.2","-1.89","5.38","Ohtani, Shohei",660271,543037,,"blocked_ball",,,,,"13","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","B",,,"0","0",2021,"-1.49","1.06","-0.13","0.45",,"664058",,"0","6","Bot",,,,,"543309",,,7.576702093803348,-130.94924092019784,-8.55928099277443,-18.743956172861616,28.883913896220953,-18.25148237678388,"3.36","1.63",,,,"90.5","1776","6.7",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.79",,,,,,,,"46","1","Changeup","1","3","1","3","3","1","1","3","Standard","Standard","238","0","0.054"
"FF","2021-09-01","99.5","-1.85","5.68","Ohtani, Shohei",660271,543037,"strikeout","swinging_strike",,,,,"11","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","S","2",,"2","2",2021,"-0.75","1.6","-1.14","3.45",,,"664058","2","3","Bot",,,,,"543309",,,3.735008169573382,-144.76332153855031,-4.480852753855021,-11.393552450992269,34.678999974878806,-8.809588570977327,"3.55","1.63",,,,"99.8","2458","6.5",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.98",,,"0","1","0","0",,"25","5","4-Seam Fastball","0","2","0","2","2","0","0","2","Standard","Standard","214","-0.026","-0.192"
"KC","2021-09-01","86.2","-1.61","5.71","Ohtani, Shohei",660271,543037,,"ball",,,,,"14","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","B",,,"1","2",2021,"0.73","-0.95","1.24","1.17",,,"664058","2","3","Bot",,,,,"543309",,,5.283000299010089,-125.35747690145428,-2.5670892668466467,6.495418904516973,27.44979518539173,-41.84160860613845,"3.42","1.63",,,,"86.2","2739","6.5",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","54.01",,,,,,,,"25","4","Knuckle Curve","0","2","0","2","2","0","0","2","Standard","Standard","48","0","0.037"
"FF","2021-09-01","97.9","-1.89","5.54","Ohtani, Shohei",660271,543037,,"swinging_strike",,,,,"11","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","S",,,"1","1",2021,"-1.21","1.09","-1.02","3.19",,,"664058","2","3","Bot",,,,,"543309",,,5.164934550499903,-142.50606225557317,-3.379530912393253,-17.63145485791266,33.55280126423954,-16.736297318179467,"3.55","1.63",,,,"98.4","2340","6.6",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.91",,,,,,,,"25","3","4-Seam Fastball","0","2","0","2","2","0","0","2","Standard","Standard","224","0","-0.059"
"CH","2021-09-01","91.2","-1.81","5.42","Ohtani, Shohei",660271,543037,,"swinging_strike",,,,,"14","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","S",,,"1","0",2021,"-1.21","0.85","0.06","1.44",,,"664058","2","3","Bot",,,,,"543309",,,7.362131577261246,-132.4843491461439,-5.967484953234292,-15.822578877812488,28.257158047891615,-21.01194991084873,"3.55","1.63",,,,"91.9","1781","6.8",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.72",,,,,,,,"25","2","Changeup","0","2","0","2","2","0","0","2","Standard","Standard","245","0","-0.048"
"FF","2021-09-01","98.9","-1.79","5.68","Ohtani, Shohei",660271,543037,,"ball",,,,,"12","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","B",,,"0","0",2021,"-0.73","1.5","0.64","4.43",,,"664058","2","3","Bot",,,,,"543309",,,8.392873907646349,-143.85231405697317,-1.467500539618889,-12.171829719522078,34.12678001086269,-11.287863696291764,"3.4","1.63",,,,"99.4","2414","6.6",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.87",,,,,,,,"25","1","4-Seam Fastball","0","2","0","2","2","0","0","2","Standard","Standard","219","0","0.036"
"FF","2021-09-01","98.4","-1.76","5.77","Ohtani, Shohei",660271,543037,"strikeout","swinging_strike",,,,,"5","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","S","2",,"2","2",2021,"-0.49","1.59","-0.14","2.74",,,,"1","1","Bot",,,,,"543309",,,5.5302991189796575,-142.98517214859083,-6.4010521334195305,-8.031122430040941,36.52580389521844,-9.145644345079178,"3.55","1.63",,,,"98.2","2386","6.5",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","54.02",,,"0","1","0","0",,"6","5","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","214","-0.016","-0.142"
"FF","2021-09-01","98.5","-1.88","5.64","Ohtani, Shohei",660271,543037,,"swinging_strike",,,,,"5","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","S",,,"2","1",2021,"-0.98","1.31","-0.18","2.82",,,,"1","1","Bot",,,,,"543309",,,6.919280412556917,-143.22366477815788,-5.223944191249209,-15.138029881912672,35.727798258823526,-13.195492819246997,"3.55","1.63",,,,"98.4","2337","6.5",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","54.04",,,,,,,,"6","4","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","220","0","-0.053"
"CH","2021-09-01","90.9","-1.79","5.52","Ohtani, Shohei",660271,543037,,"ball",,,,,"13","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","B",,,"1","1",2021,"-1.26","0.76","-1.36","1.63",,,,"1","1","Bot",,,,,"543309",,,3.7963752455598545,-132.27044381568368,-5.478009551010679,-15.555661344760594,29.627821129620255,-22.239654708291503,"3.37","1.63",,,,"91.3","1754","6.6",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","53.85",,,,,,,,"6","3","Changeup","0","0","0","0","0","0","0","0","Standard","Standard","250","0","0.038"
"FF","2021-09-01","97.8","-1.86","5.75","Ohtani, Shohei",660271,543037,,"ball",,,,,"13","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","B",,,"0","1",2021,"-0.83","1.31","-1.16","1.57",,,,"1","1","Bot",,,,,"543309",,,3.7983012104526566,-142.1078322839176,-8.74776559809285,-12.057954479207135,35.9316353590418,-12.510904487557722,"3.38","1.63",,,,"97.5","2283","6.4",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","54.09",,,,,,,,"6","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","217","0","0.021"
"KC","2021-09-01","83.3","-1.79","5.82","Ohtani, Shohei",660271,543037,,"called_strike",,,,,"4","Shohei Ohtani strikes out swinging.","R","L","R","LAA","NYY","S",,,"0","0",2021,"0.88","-1.2","-0.51","2.21",,,,"1","1","Bot",,,,,"543309",,,1.2097034626470973,-121.23494273517365,0.6094131302990309,8.322868929244144,27.822905927915116,-44.20072989969952,"3.29","1.63",,,,"82.4","2830","6",632655,543037,"543309","519203","518934","596059","623205","608336","458731","592450","54.46",,,,,,,,"6","1","Knuckle Curve","0","0","0","0","0","0","0","0","Standard","Standard","34","0","-0.027"
"FF","2021-09-01","98.4","0.83","6.22","Ohtani, Shohei",660271,547973,"field_out","hit_into_play",,,,,"12","Shohei Ohtani flies out to second baseman DJ LeMahieu.","R","L","L","LAA","NYY","X","4","fly_ball","1","0",2021,"0.71","1.38","0.91","2.85",,,,"0","9","Bot",134.37,113.18,,,"543309",,,-1.4559340426937646,-143.17319095906572,-6.952369506961035,10.137069148645732,33.97978729714794,-11.749750608408819,"3.55","1.63","218","90.1","60","99.3","2317","6.9",632655,547973,"543309","519203","518934","596059","623205","608336","458731","592450","53.63","0.02","0.027","0","1","0","0","3","66","2","4-Seam Fastball","1","4","1","4","4","1","1","4","Infield shift","Standard","150","-0.021","-0.279"
"FF","2021-09-01","98.3","0.72","6.24","Ohtani, Shohei",660271,547973,,"ball",,,,,"14","Shohei Ohtani flies out to second baseman DJ LeMahieu.","R","L","L","LAA","NYY","B",,,"0","0",2021,"0.59","1.51","0.02","1.43",,,,"0","9","Bot",,,,,"543309",,,-3.2803642969185582,-142.81393604225462,-11.14771079210564,8.8221461738171,32.88918068289942,-9.122019967218014,"3.38","1.63",,,,"98.9","2355","6.7",632655,547973,"543309","519203","518934","596059","623205","608336","458731","592450","53.77",,,,,,,,"66","1","4-Seam Fastball","1","4","1","4","4","1","1","4","Infield shift","Standard","148","0","0.038"
"FF","2021-08-31","94.8","-1.29","6.19","Ohtani, Shohei",660271,592791,"walk","ball",,,,,"11","Shohei Ohtani walks.","R","L","R","LAA","NYY","B",,,"3","2",2021,"-0.51","1.54","-0.77","4.96",,"664058",,"0","4","Bot",,,,,"596142",,,2.538512288654054,-138.13528620247283,-0.9967610381532266,-7.125176140595362,30.44096000423635,-12.430100797275255,"3.55","1.69",,,,"95.5","2408","6.6",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.91",,,"0.7","1","0","0",,"26","7","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","196","0.038","0.379"
"SL","2021-08-31","87.8","-1.37","6.17","Ohtani, Shohei",660271,592791,,"ball",,,,,"11","Shohei Ohtani walks.","R","L","R","LAA","NYY","B",,,"2","2",2021,"0.33","0.94","-1.22","3.15",,"664058",,"0","4","Bot",,,,,"596142",,,-0.32488933508729767,-128.00292664697878,-3.236566800615653,3.6729851878003346,24.825496567509752,-21.377421216461784,"3.58","1.76",,,,"88.8","2534","6.7",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.82",,,,,,,,"26","6","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","167","0","0.135"
"SI","2021-08-31","94.7","-1.4","6.19","Ohtani, Shohei",660271,592791,,"ball",,,,,"13","Shohei Ohtani walks.","R","L","R","LAA","NYY","B",,,"1","2",2021,"-0.87","1.54","-1.83","2.27",,"664058",,"0","4","Bot",,,,,"596142",,,0.8289265912514354,-137.70733919385384,-8.00640383506695,-11.16296779541677,33.52786524239936,-10.982166962605719,"3.58","1.76",,,,"95.1","2371","6.8",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.74",,,,,,,,"26","5","Sinker","0","1","0","1","1","0","0","1","Infield shift","Standard","206","0","0.029"
"CU","2021-08-31","81.9","-1.34","6.28","Ohtani, Shohei",660271,592791,,"foul",,,,,"9","Shohei Ohtani walks.","R","L","R","LAA","NYY","S",,,"1","2",2021,"0.92","-0.48","0.36","1.82",,"664058",,"0","4","Bot",,,,,"596142",,,2.069506011222818,-119.27362961528867,-2.6195721655006157,8.396702992868066,23.33459812800735,-36.44164232392113,"3.55","1.63","11","80.2","-10","82.6","2654","6.8",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.73",,,,,,,,"26","4","Curveball","0","1","0","1","1","0","0","1","Infield shift","Standard","41","0","0"
"FF","2021-08-31","93.9","-1.3","6.13","Ohtani, Shohei",660271,592791,,"swinging_strike",,,,,"11","Shohei Ohtani walks.","R","L","R","LAA","NYY","S",,,"1","1",2021,"-0.43","1.58","-0.11","4.00",,"664058",,"0","4","Bot",,,,,"596142",,,4.06696388359114,-136.7576310242706,-3.344378361600899,-6.230975360336396,29.72909487015732,-11.775676735257115,"3.55","1.63",,,,"94.9","2374","6.8",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.72",,,,,,,,"26","3","4-Seam Fastball","0","1","0","1","1","0","0","1","Infield shift","Standard","203","0","-0.107"
"SL","2021-08-31","88.3","-1.49","6.21","Ohtani, Shohei",660271,592791,,"called_strike",,,,,"7","Shohei Ohtani walks.","R","L","R","LAA","NYY","S",,,"1","0",2021,"0.31","0.71","-0.62","2.13",,,"664058","0","4","Bot",,,,,"596142",,,1.4580670274692769,-128.6348494542357,-5.411525499830106,3.189001757490401,25.710351004482565,-23.341152445901237,"3.55","1.65",,,,"88.9","2376","6.5",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.97",,,,,,,,"26","2","Slider","0","1","0","1","1","0","0","1","Infield shift","Standard","177","0.033","-0.073"
"CH","2021-08-31","87.3","-1.5","6.17","Ohtani, Shohei",660271,592791,,"ball",,,,,"11","Shohei Ohtani walks.","R","L","R","LAA","NYY","B",,,"0","0",2021,"-1.25","0.88","-1.35","3.14",,,"664058","0","4","Bot",,,,,"596142",,,2.954466884691814,-127.21678097446146,-3.058192175750862,-14.219269945771615,23.325713096199316,-22.17108076973838,"3.55","1.7",,,,"88.4","1792","6.6",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.85",,,,,,,,"26","1","Changeup","0","1","0","1","1","0","0","1","Infield shift","Standard","225","0","0.055"
"FC","2021-08-31","88.0","0.15","6.29","Ohtani, Shohei",660271,476595,"field_out","hit_into_play",,,,,"4","Shohei Ohtani pops out to shortstop Gio Urshela in foul territory.","R","L","L","LAA","NYY","X","6","popup","0","0",2021,"-0.23","0.56","-0.29","2.39",,,,"2","7","Bot",81.01,169.29,,,"596142",,,-0.5678794440485335,-128.32308353733652,-4.626298330485963,-2.4869858755238923,22.599002804253644,-25.315772021639628,"3.55","1.63","136","91.7","70","88.7","2431","6.3",632675,476595,"596142","519203","518934","596059","570482","608336","458731","592450","54.22","0.011","0.013","0","1","0","0","3","56","1","Cutter","6","2","6","2","2","6","6","2","Infield shift","Standard","184","-0.001","-0.103"
"FF","2021-08-31","94.8","-1.56","6.18","Ohtani, Shohei",660271,592791,"field_out","hit_into_play",,,,,"11","Shohei Ohtani flies out to left fielder Joey Gallo.","R","L","R","LAA","NYY","X","7","fly_ball","2","2",2021,"-0.34","1.48","-0.87","2.73",,,,"1","1","Bot",60.21,87.15,,,"596142",,,2.589738726835571,-138.00038261772792,-6.756823589676795,-4.895474389831934,29.67625571125555,-11.925962679458157,"3.55","1.63","321","92.9","44","95.8","2506","6.8",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.71","0.003","0.003","0","1","0","0","3","6","5","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","199","-0.016","-0.142"
"SL","2021-08-31","88.5","-1.46","6.21","Ohtani, Shohei",660271,592791,,"foul",,,,,"6","Shohei Ohtani flies out to left fielder Joey Gallo.","R","L","R","LAA","NYY","S",,,"2","1",2021,"0.29","0.94","0.70","2.52",,,,"1","1","Bot",,,,,"596142",,,4.695351661640791,-128.79698576301053,-4.9333804767208775,2.3212896202422586,25.59149413058107,-20.9252675953311,"3.55","1.63",,,,"89.2","2609","6.6",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.91",,,,,,,,"6","4","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","169","0","-0.053"
"CH","2021-08-31","88.7","-1.55","6.2","Ohtani, Shohei",660271,592791,,"ball",,,,,"13","Shohei Ohtani flies out to left fielder Joey Gallo.","R","L","R","LAA","NYY","B",,,"1","1",2021,"-1.28","0.91","-1.31","0.95",,,,"1","1","Bot",,,,,"596142",,,3.2978664043563493,-128.9914480549827,-8.742727973624582,-15.039538161700536,25.099556253518585,-20.443356647408265,"3.55","1.71",,,,"89.5","1803","6.6",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.86",,,,,,,,"6","3","Changeup","0","0","0","0","0","0","0","0","Infield shift","Standard","219","0","0.038"
"FF","2021-08-31","93.8","-1.53","6.15","Ohtani, Shohei",660271,592791,,"ball",,,,,"13","Shohei Ohtani flies out to left fielder Joey Gallo.","R","L","R","LAA","NYY","B",,,"0","1",2021,"-0.48","1.42","-1.40","2.41",,,,"1","1","Bot",,,,,"596142",,,1.3905408371117818,-136.59353546664465,-7.156426998701738,-6.341283774177452,28.702151945543996,-13.054364982522237,"3.58","1.7",,,,"94.6","2441","6.6",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","53.87",,,,,,,,"6","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","209","0","0.021"
"SL","2021-08-31","86.6","-1.47","6.19","Ohtani, Shohei",660271,592791,,"swinging_strike",,,,,"1","Shohei Ohtani flies out to left fielder Joey Gallo.","R","L","R","LAA","NYY","S",,,"0","0",2021,"0.28","0.61","-0.44","3.27",,,,"1","1","Bot",,,,,"596142",,,1.906763572155813,-126.3407819509602,-2.1558830115948053,2.6689513405489618,21.425978881608362,-25.329449731440178,"3.55","1.63",,,,"87.6","2566","6.4",632675,592791,"596142","519203","518934","596059","570482","608336","458731","592450","54.07",,,,,,,,"6","1","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","155","0","-0.027"
"CU","2021-08-30","82.8","-1.97","5.37","Ohtani, Shohei",660271,446372,"strikeout","called_strike",,,,,"7","Shohei Ohtani called out on strikes.","R","L","R","LAA","NYY","S","2",,"2","2",2021,"1.11","0.55","-0.63","2.18",,,,"0","4","Bot",,,,,"596142",,,0.8857073788226585,-120.4661194365633,-1.7770529311643526,10.501829372699927,27.066071018261812,-26.719960957460003,"3.4","1.69",,,,"82.1","2227","6.2",632690,446372,"596142","519203","518934","570482","623205","608336","458731","592450","54.29",,,"0","1","0","0",,"26","6","Curveball","0","2","0","2","2","0","0","2","Infield shift","Standard","61","-0.029","-0.216"
"SI","2021-08-30","89.4","-2.07","5.29","Ohtani, Shohei",660271,446372,,"foul",,,,,"5","Shohei Ohtani called out on strikes.","R","L","R","LAA","NYY","S",,,"2","2",2021,"-1.37","0.53","-0.23","2.85",,,,"0","4","Bot",,,,,"596142",,,7.447396145513361,-129.9670887293741,-1.1179275037300422,-17.084078532931322,27.449851689844436,-26.128403347178235,"3.55","1.63","6","80.3","-24","89.6","2055","6.5",632690,446372,"596142","519203","518934","570482","623205","608336","458731","592450","54",,,,,,,,"26","5","Sinker","0","2","0","2","2","0","0","2","Infield shift","Standard","272","0","0"
